userID	contactID	date_day	date_month	date_year	date_hour	date_minute	date_second
44758	18924	19	5	2008	13	41	16
44758	26747	18	5	2008	6	35	28
44758	68536	25	5	2008	16	51	30
44758	84568	21	5	2008	13	5	10
44758	99207	7	7	2008	1	43	6
44758	102867	18	5	2008	11	54	28
44871	1263	1	12	2009	22	40	46
44871	19812	25	5	2010	17	9	34
44871	31503	29	11	2009	22	17	45
44871	41461	23	10	2009	8	22	24
44871	52177	21	4	2010	14	22	13
44871	52355	7	3	2010	18	55	21
44871	53624	12	5	2010	23	24	3
44871	55395	22	2	2010	6	58	44
44871	58464	16	2	2010	9	16	41
44871	60597	20	1	2010	17	40	47
44871	62346	26	8	2010	2	52	41
44871	63285	10	1	2010	22	45	33
44871	64432	22	11	2009	3	22	51
44871	68174	13	8	2010	19	56	42
44871	73144	18	3	2010	5	45	34
44871	95278	4	5	2010	4	5	24
44871	100884	30	11	2009	22	21	9
44871	101198	16	8	2010	15	4	53
44871	101946	3	6	2010	15	50	29
44917	11690	6	1	2009	18	12	30
44917	18666	6	1	2009	17	32	58
44917	19500	6	1	2009	17	33	46
44917	27994	6	1	2009	17	33	19
44917	31020	6	1	2009	17	33	10
44917	33625	6	1	2009	17	33	12
44917	34396	6	1	2009	18	38	11
44917	44978	6	1	2009	17	33	21
44917	46279	6	1	2009	17	33	16
44917	48357	6	1	2009	17	33	37
44917	52717	6	1	2009	17	37	41
44917	55466	6	1	2009	17	37	3
44917	62543	6	1	2009	17	34	31
44917	65191	6	1	2009	17	34	24
44917	66844	6	1	2009	17	33	9
44917	70182	6	1	2009	17	33	11
44917	80991	6	1	2009	17	33	10
44917	89182	6	1	2009	17	33	11
44917	91381	6	1	2009	17	33	46
44917	98963	6	1	2009	17	34	50
44917	99026	6	1	2009	17	46	43
44917	104140	6	1	2009	17	34	21
44978	11690	6	1	2009	18	18	1
44978	18666	6	1	2009	17	39	23
44978	19500	6	1	2009	17	45	45
44978	31020	6	1	2009	17	41	39
44978	33625	6	1	2009	17	44	33
44978	34396	6	1	2009	18	30	24
44978	44917	6	1	2009	17	47	34
44978	46279	6	1	2009	17	39	17
44978	48357	6	1	2009	17	45	58
44978	52717	6	1	2009	17	42	33
44978	55466	6	1	2009	17	42	25
44978	65191	6	1	2009	17	40	10
44978	66844	6	1	2009	17	39	42
44978	70182	6	1	2009	17	40	8
44978	80991	6	1	2009	17	38	36
44978	89182	6	1	2009	17	40	4
44978	91381	6	1	2009	17	39	44
44978	98963	6	1	2009	17	39	55
44978	104140	6	1	2009	17	41	9
44987	8016	4	8	2009	7	11	29
44987	22005	3	8	2009	19	31	42
44987	66428	3	8	2009	19	30	25
44987	71831	3	8	2009	19	30	42
44987	79744	3	8	2009	19	30	28
44987	80502	3	8	2009	19	29	28
45095	9985	14	5	2008	11	44	26
45095	20410	13	5	2008	15	45	38
45095	37874	14	5	2008	11	49	46
45095	52876	23	5	2008	15	48	28
45095	102146	27	5	2008	13	50	1
45129	4031	25	7	2007	20	21	33
45129	6663	28	2	2008	7	39	25
45129	29455	3	2	2007	4	3	22
45129	29921	23	2	2008	16	38	4
45129	43070	16	2	2007	6	29	38
45129	69602	4	5	2006	16	18	55
45129	94089	10	3	2008	1	50	33
45129	102420	14	8	2007	1	3	0
45151	16915	24	12	2007	15	35	40
45151	35848	10	12	2009	23	57	17
45151	39840	17	1	2008	13	11	14
45151	56760	21	8	2008	0	16	6
45151	75561	3	7	2008	14	29	8
45151	82359	26	2	2008	19	19	41
45151	89838	26	12	2007	16	22	13
45151	95237	26	2	2008	18	19	29
45196	14386	24	9	2010	12	32	17
45196	64250	25	9	2010	14	9	32
45196	64867	26	9	2010	0	52	50
45196	70894	25	9	2010	3	1	14
45196	72207	29	9	2010	11	19	31
45196	99046	27	9	2010	15	8	59
45196	100149	25	9	2010	17	30	17
45212	12205	31	10	2006	13	54	56
45212	19071	24	11	2006	19	55	19
45212	27443	26	9	2006	19	24	49
45212	43502	12	5	2006	4	54	5
45212	48054	27	1	2007	18	42	13
45212	64395	7	8	2006	4	9	46
45212	85410	11	6	2006	16	36	17
45232	5046	1	10	2009	14	6	33
45232	21343	1	10	2009	14	4	59
45232	25835	9	9	2008	23	14	19
45232	28843	1	10	2009	14	8	25
45232	40324	1	10	2009	13	59	48
45232	44010	1	10	2009	14	8	37
45232	53410	1	10	2009	14	4	6
45232	54847	1	10	2009	14	12	20
45232	62997	1	10	2009	14	3	56
45232	65446	1	10	2009	14	15	23
45232	74379	4	9	2008	20	35	45
45232	83181	1	10	2009	14	3	41
45232	87693	9	10	2008	17	26	57
45232	90925	1	10	2009	14	4	53
45232	92341	9	10	2008	19	11	10
45232	96313	9	10	2008	19	16	25
45232	102379	1	10	2009	14	2	33
45276	1263	15	12	2008	10	48	40
45276	19812	19	11	2008	9	56	28
45276	44166	17	11	2008	7	40	27
45276	49329	2	7	2008	1	44	50
45276	52177	29	11	2008	23	1	30
45276	53624	25	10	2008	22	22	48
45276	60349	2	12	2008	2	36	44
45276	62346	31	10	2008	17	32	3
45276	76566	17	11	2008	9	18	45
45276	83447	24	11	2008	23	8	35
45276	93594	12	9	2008	17	26	56
45276	100668	15	12	2008	16	3	27
45276	102218	6	10	2008	19	42	46
45299	3646	27	2	2007	11	32	0
45299	68288	7	12	2006	14	31	3
45299	70991	24	6	2006	22	21	20
45299	81511	8	1	2007	9	54	59
45299	89454	4	5	2006	16	18	55
45299	104605	30	9	2006	0	30	33
45368	147	11	10	2006	19	19	0
45368	19354	11	10	2006	19	19	2
45368	70781	11	10	2006	19	19	23
45368	88108	11	10	2006	19	18	45
45368	91138	11	10	2006	19	18	43
45368	94771	11	10	2006	19	18	43
45368	99246	11	10	2006	19	19	7
45368	105832	11	10	2006	19	19	6
45428	12925	19	11	2006	18	50	9
45428	37567	18	1	2008	5	56	25
45428	39968	4	5	2006	16	18	55
45428	41201	8	8	2008	0	17	35
45428	57999	6	8	2009	16	40	44
45428	89224	4	5	2006	16	18	55
45428	90629	4	5	2006	16	18	55
45428	91516	6	10	2007	16	12	50
45428	99379	4	6	2009	16	32	10
45428	99512	4	5	2006	16	18	55
45428	101787	27	9	2009	9	21	41
45497	10949	17	5	2006	11	30	16
45497	14666	4	5	2006	16	18	55
45497	71598	6	11	2006	23	11	32
45497	81597	22	10	2007	16	33	54
45497	93437	14	12	2006	20	13	30
45497	104231	1	2	2007	20	48	34
45524	13320	3	4	2008	10	32	5
45524	18924	1	5	2008	1	47	46
45524	26747	28	4	2008	7	11	11
45524	99207	7	7	2008	1	43	3
45524	102867	3	4	2008	10	29	50
45573	1751	4	9	2006	17	22	40
45573	75626	24	11	2006	22	14	1
45573	87192	8	2	2007	21	51	28
45650	242	12	7	2007	14	19	30
45650	13691	31	1	2008	10	36	50
45748	1933	4	5	2006	16	18	55
45748	2701	25	1	2007	13	36	26
45748	3836	4	5	2006	16	18	55
45748	8232	17	7	2008	4	24	20
45748	31602	4	5	2006	16	18	55
45748	32282	4	5	2006	16	18	55
45748	41911	18	1	2009	13	55	25
45748	43678	23	8	2008	14	15	35
45748	44712	7	3	2008	20	10	39
45748	48457	4	5	2006	16	18	55
45748	49031	30	7	2007	5	41	42
45748	50838	4	5	2006	16	18	55
45748	51188	4	5	2006	16	18	55
45748	51283	17	2	2007	9	3	19
45748	52177	28	8	2006	17	48	20
45748	53624	5	4	2008	3	5	49
45748	61823	22	1	2008	9	1	13
45748	66759	28	11	2007	13	40	33
45748	84229	4	5	2006	16	18	55
45748	89990	15	1	2007	17	44	19
45748	95152	4	5	2006	16	18	55
45748	97386	10	5	2008	5	32	20
45748	100668	14	8	2007	20	42	58
45748	103307	13	6	2006	5	2	24
45748	106491	16	1	2008	18	59	53
45748	107636	4	4	2008	0	18	9
45897	819	11	5	2008	8	41	24
45897	2570	6	10	2007	10	31	7
45897	10831	17	2	2007	9	24	42
45897	11779	17	6	2008	6	21	2
45897	13913	25	6	2007	17	37	42
45897	15526	5	11	2007	6	23	49
45897	16394	6	12	2006	12	23	13
45897	17659	2	1	2008	11	16	26
45897	23687	17	5	2007	4	16	59
45897	25488	21	2	2008	18	24	52
45897	30261	30	5	2007	2	40	53
45897	30378	7	6	2009	1	43	33
45897	34860	20	1	2007	23	23	40
45897	35646	2	1	2008	12	18	2
45897	36829	20	4	2008	2	33	30
45897	43978	31	7	2007	5	12	29
45897	50698	21	9	2006	15	30	51
45897	50763	1	3	2008	23	5	10
45897	51367	2	3	2007	1	20	42
45897	56885	18	8	2006	13	23	38
45897	57443	25	3	2008	10	33	31
45897	57956	11	11	2007	6	22	55
45897	67528	18	4	2007	19	25	8
45897	68439	15	9	2007	9	53	12
45897	73128	12	9	2006	14	22	6
45897	73727	6	6	2008	21	59	16
45897	77620	19	3	2008	10	49	39
45897	80083	16	11	2006	1	31	18
45897	80924	11	9	2007	22	24	1
45897	85755	10	11	2007	23	15	42
45897	87453	4	12	2007	20	20	22
45897	95023	31	8	2006	4	0	38
45897	95487	16	5	2009	9	26	35
45897	97582	19	6	2007	11	22	46
45897	98013	3	6	2007	7	28	3
45897	98720	8	3	2008	1	2	26
45945	13062	12	5	2006	19	49	35
45974	10125	29	11	2007	19	18	30
45974	20533	31	8	2007	3	59	18
45974	24608	4	9	2006	3	23	13
45974	49816	15	6	2007	15	34	31
45974	52303	16	8	2007	1	55	41
45974	89712	7	7	2006	0	19	33
46052	1933	4	5	2006	16	18	55
46052	12751	7	8	2006	9	58	5
46052	66759	28	11	2007	13	41	10
46052	79164	4	5	2006	16	18	55
46052	86875	4	5	2006	16	18	55
46220	12804	4	5	2006	16	18	55
46220	25074	14	8	2006	23	32	28
46220	29712	1	12	2007	1	23	30
46220	35089	23	4	2008	15	22	3
46220	107686	3	4	2007	0	45	4
46279	11690	6	1	2009	18	11	55
46279	18666	6	1	2009	17	39	39
46279	19500	6	1	2009	17	45	55
46279	31020	6	1	2009	17	41	53
46279	33625	6	1	2009	17	44	5
46279	34396	6	1	2009	18	31	23
46279	44917	6	1	2009	17	47	46
46279	44978	6	1	2009	17	39	47
46279	48357	6	1	2009	17	46	31
46279	52717	6	1	2009	17	33	12
46279	55466	6	1	2009	17	47	31
46279	65191	6	1	2009	17	40	21
46279	66844	6	1	2009	17	39	10
46279	70182	6	1	2009	17	40	31
46279	80991	6	1	2009	17	39	19
46279	89182	6	1	2009	17	40	21
46279	91381	6	1	2009	17	33	1
46279	98963	6	1	2009	17	40	1
46279	99026	6	1	2009	17	48	56
46279	104140	6	1	2009	17	41	26
46319	16834	4	5	2006	16	18	55
46319	23723	4	5	2006	16	18	55
46319	32059	4	5	2006	16	18	55
46319	32542	4	5	2006	16	18	55
46319	52828	4	5	2006	16	18	55
46319	53870	4	5	2006	16	18	55
46319	58300	4	5	2006	16	18	55
46319	65900	1	8	2006	22	45	37
46319	69405	14	8	2006	22	17	17
46319	70255	17	6	2006	18	19	47
46319	79511	10	5	2007	0	48	43
46319	84552	4	5	2006	16	18	55
46319	97867	4	5	2006	16	18	55
46409	1933	6	9	2006	14	7	32
46409	4363	18	10	2007	15	16	4
46409	5817	4	5	2006	16	18	55
46409	13973	1	10	2007	22	44	0
46409	31602	28	11	2008	21	59	40
46409	32282	21	6	2006	4	39	27
46409	34537	20	7	2009	19	7	2
46409	79882	1	10	2008	4	10	23
46409	82887	20	8	2007	20	9	54
46409	85268	20	12	2007	7	28	38
46409	86928	4	5	2006	16	18	55
46409	95152	4	5	2006	16	18	55
46549	14206	3	2	2007	4	42	44
46549	27443	25	10	2007	5	1	2
46549	39593	7	2	2007	0	57	16
46549	43502	25	4	2007	15	14	39
46549	75540	23	7	2008	1	40	50
46549	85410	1	11	2007	18	3	58
46549	103491	8	2	2007	7	8	2
46549	108035	22	8	2008	5	9	33
46674	4031	27	10	2009	16	25	7
46674	20949	3	5	2009	19	34	38
46674	28539	25	1	2009	10	51	6
46674	47951	12	2	2009	15	53	43
46674	60735	4	1	2009	7	54	11
46674	63896	23	12	2008	3	37	45
46674	105714	2	2	2010	10	54	43
46715	16394	19	3	2007	4	48	11
46715	18115	31	10	2008	23	35	7
46715	26623	21	12	2006	22	45	25
46715	92564	18	1	2008	12	50	53
46715	104003	10	10	2009	15	29	3
46766	14048	4	5	2006	16	18	55
46766	15408	4	5	2006	16	18	55
46766	27624	19	2	2008	13	14	22
46766	28803	15	9	2006	4	8	27
46766	35089	4	5	2006	16	18	55
46766	36332	20	9	2008	4	15	29
46766	37567	10	11	2007	3	31	31
46766	39968	22	7	2008	14	54	42
46766	47630	4	5	2006	16	18	55
46766	48330	4	5	2006	16	18	55
46766	53464	24	12	2006	22	50	4
46766	66388	21	6	2007	9	40	2
46766	68360	7	7	2008	21	32	9
46766	82662	10	8	2006	5	59	45
46766	84791	18	3	2008	20	53	4
46766	86875	4	5	2006	16	18	55
46798	3257	28	6	2007	10	18	53
46798	32180	22	11	2006	18	18	51
46798	42725	25	6	2006	12	17	45
46798	75265	2	11	2007	19	57	38
46798	93000	26	9	2007	10	3	25
46798	95066	23	6	2006	8	19	33
46888	15408	9	7	2008	22	42	7
46888	37567	17	3	2009	16	37	8
46888	79684	20	5	2007	9	40	28
46888	83001	4	5	2006	16	18	55
46888	86730	4	5	2006	16	18	55
46888	88800	8	8	2007	23	50	2
46888	101787	4	5	2006	16	18	55
46901	14386	10	9	2008	22	13	22
46901	20235	10	9	2008	22	17	30
46901	29480	10	9	2008	21	44	51
46901	31429	10	9	2008	21	45	10
46901	78214	10	9	2008	21	44	20
46901	84620	10	9	2008	21	44	42
46901	104316	10	9	2008	22	21	18
46970	13084	31	3	2007	21	39	3
46970	18785	30	4	2007	13	39	30
46970	26654	13	12	2006	13	0	6
46970	85943	31	1	2009	15	22	19
46970	95152	4	12	2006	5	20	33
46970	97386	11	10	2006	3	56	6
47053	2487	13	6	2008	2	16	18
47053	4031	28	11	2007	7	22	1
47053	5024	30	4	2009	2	59	11
47053	29455	16	11	2007	8	38	29
47053	43070	18	11	2007	6	0	49
47053	94089	16	11	2007	10	28	51
47053	101946	21	11	2007	3	58	0
47150	2934	3	7	2008	8	22	26
47150	4549	13	1	2008	21	33	36
47150	12804	24	1	2008	6	26	23
47150	38719	16	9	2007	15	31	24
47150	49482	13	2	2008	6	12	29
47150	51985	27	10	2008	20	53	41
47150	63207	3	1	2010	22	12	6
47150	65563	24	11	2007	19	9	54
47150	71214	11	8	2008	18	4	6
47150	71493	14	3	2008	23	17	44
47150	73962	16	2	2009	10	57	26
47150	87302	13	2	2008	0	47	42
47150	89083	28	6	2008	11	33	8
47150	91730	2	2	2008	16	46	26
47150	91998	29	11	2007	20	44	22
47150	96816	1	9	2007	22	36	4
47150	102722	26	7	2008	22	15	0
47150	102977	13	1	2008	23	13	57
47150	107361	26	1	2008	20	21	9
47238	3728	3	2	2009	12	59	40
47238	39077	3	2	2009	12	49	32
47238	49300	3	2	2009	13	13	12
47238	54255	3	2	2009	13	13	57
47238	72405	4	2	2009	8	4	28
47238	88716	3	2	2009	17	35	46
47238	106507	3	2	2009	13	15	56
47252	1263	7	5	2010	8	43	28
47252	10680	20	8	2010	2	25	15
47252	19812	25	5	2010	17	8	56
47252	31503	9	8	2010	10	26	21
47252	41461	9	8	2010	20	28	2
47252	51985	15	9	2009	14	37	33
47252	55395	2	1	2010	5	32	46
47252	58464	14	4	2010	16	16	2
47252	62346	5	5	2009	12	11	20
47252	100884	6	8	2010	16	54	59
47252	101198	25	3	2010	20	30	37
47354	7328	22	2	2008	14	24	59
47354	16394	9	12	2006	22	42	27
47354	33328	21	1	2007	20	19	14
47354	34267	20	9	2006	7	45	1
47354	52751	18	8	2007	18	36	57
47354	82395	3	12	2007	10	37	49
47462	17340	19	3	2007	6	24	52
47462	35541	20	6	2008	18	36	38
47462	41911	3	7	2008	5	38	40
47462	44712	30	10	2007	22	15	34
47462	52177	5	7	2008	22	13	9
47462	64555	16	7	2009	4	8	15
47462	84229	13	1	2007	23	11	31
47462	85166	30	6	2008	18	31	15
47462	100668	10	11	2007	23	23	16
47559	12587	5	2	2007	0	21	39
47559	22225	18	5	2009	17	51	46
47559	36332	27	2	2009	23	41	50
47559	68360	24	7	2008	17	11	24
47559	92968	5	11	2007	8	5	15
47630	12506	14	9	2006	15	17	51
47630	13676	20	11	2008	23	22	49
47630	25810	4	5	2006	16	18	55
47630	35089	4	5	2006	16	18	55
47630	46766	12	1	2009	22	40	56
47630	48330	4	5	2006	16	18	55
47630	59596	4	5	2006	16	18	55
47630	71822	4	5	2006	16	18	55
47630	80359	10	1	2007	9	32	52
47630	81597	4	5	2006	16	18	55
47630	86730	10	2	2007	13	1	22
47630	98636	30	3	2007	10	34	23
47630	99379	11	7	2006	17	14	45
47658	147	3	7	2006	2	49	39
47658	4089	15	4	2007	22	6	52
47658	16394	6	5	2007	14	6	25
47658	18588	21	8	2007	16	58	41
47658	21503	1	6	2007	17	28	6
47658	35374	4	12	2007	22	50	23
47658	49238	7	11	2007	7	13	18
47658	51367	19	8	2007	3	47	20
47658	54461	8	2	2009	2	34	3
47658	55826	18	6	2006	14	16	10
47658	56885	16	8	2007	1	32	38
47658	63458	11	5	2009	1	24	37
47658	75626	24	11	2006	22	14	48
47658	90178	11	11	2006	18	4	26
47658	102444	5	12	2007	16	55	45
47696	15554	3	2	2008	18	4	50
47696	24924	24	4	2008	22	2	59
47696	25395	4	2	2008	12	55	31
47696	56684	3	2	2008	9	51	1
47696	70218	2	2	2008	6	23	16
47696	106781	3	2	2008	15	53	46
47778	15554	3	2	2008	18	3	58
47778	24510	1	2	2008	14	56	27
47778	24924	23	6	2008	18	44	48
47778	26787	4	2	2008	15	47	4
47778	51631	4	2	2008	16	9	21
47778	56684	3	2	2008	9	39	29
47778	70218	2	2	2008	6	22	53
47778	76931	5	2	2008	3	46	1
47778	106781	3	2	2008	15	53	34
47810	15232	3	3	2008	18	28	42
47810	16394	10	8	2007	14	16	58
47810	33328	10	8	2007	12	44	19
47810	39164	4	3	2008	21	56	44
47810	41150	10	3	2008	12	37	4
47810	60064	21	3	2008	18	25	21
47810	66011	31	5	2008	7	17	22
47810	74577	7	8	2007	2	37	22
47810	89391	2	9	2007	18	26	10
47810	92564	4	3	2008	1	47	32
47923	18588	23	5	2008	15	53	49
47923	23687	22	5	2007	14	59	51
47923	29415	28	9	2007	23	49	47
47923	60840	19	2	2008	1	54	51
47923	100111	7	5	2009	1	41	57
47951	4031	4	5	2006	16	18	55
47951	5024	14	7	2008	9	37	10
47951	20949	19	4	2007	17	15	22
47951	22526	31	10	2008	4	43	17
47951	28539	28	9	2008	7	12	18
47951	29555	10	1	2008	16	58	52
47951	44451	19	6	2008	1	6	18
47951	46674	9	2	2009	11	0	56
47951	60735	2	6	2008	9	47	34
47951	61034	17	10	2007	5	0	39
47951	63896	20	9	2007	9	1	59
47951	65215	3	6	2006	8	46	38
47951	75391	31	5	2008	5	58	52
47951	79357	17	12	2006	13	11	38
47951	105714	1	2	2008	6	12	40
47996	12925	19	11	2006	18	49	52
47996	39968	4	5	2006	16	18	55
47996	75204	31	8	2006	13	46	35
47996	84917	4	5	2006	16	18	55
47996	98636	22	9	2006	20	54	33
47996	104856	8	1	2007	4	3	2
48054	4911	12	7	2007	20	53	35
48054	12205	10	2	2007	21	54	48
48054	17430	8	12	2006	23	20	4
48054	19071	24	11	2006	19	55	8
48054	27443	6	11	2006	18	18	17
48054	28049	15	6	2007	23	4	6
48054	37186	10	11	2006	0	3	19
48054	43502	30	9	2006	16	53	11
48054	45212	2	4	2007	23	11	21
48054	49104	3	2	2007	23	16	40
48054	49896	22	8	2006	18	47	17
48054	51757	6	11	2007	21	55	54
48054	63633	1	5	2007	17	1	39
48054	64120	27	1	2007	21	52	14
48054	64395	9	10	2006	4	49	0
48054	70991	19	12	2006	8	37	55
48054	72563	24	5	2007	19	22	37
48054	90433	20	2	2007	6	53	54
48054	98206	19	12	2006	8	42	9
48054	98870	9	9	2006	22	44	20
48054	108035	22	4	2007	21	30	59
48330	6120	21	3	2007	16	41	28
48330	11996	13	12	2007	9	54	45
48330	13676	20	11	2008	23	22	38
48330	15408	4	5	2006	16	18	55
48330	16602	4	5	2006	16	18	55
48330	22163	19	3	2007	20	28	16
48330	23948	21	5	2006	20	5	46
48330	25810	4	5	2006	16	18	55
48330	26036	4	5	2006	16	18	55
48330	27624	25	5	2008	17	6	55
48330	35089	4	5	2006	16	18	55
48330	36332	29	8	2006	16	50	29
48330	37567	20	10	2007	17	56	24
48330	37950	26	1	2009	12	48	14
48330	39968	5	7	2006	14	21	24
48330	44568	3	2	2010	7	34	5
48330	46766	4	5	2006	16	18	55
48330	47630	4	5	2006	16	18	55
48330	52565	1	8	2006	22	52	27
48330	52867	4	5	2006	16	18	55
48330	53464	29	5	2008	11	23	37
48330	57999	16	12	2006	20	26	32
48330	59596	4	5	2006	16	18	55
48330	66388	4	5	2006	16	18	55
48330	75204	31	8	2006	13	22	54
48330	76837	4	10	2006	17	24	38
48330	80359	13	7	2006	11	58	54
48330	81597	4	5	2006	16	18	55
48330	82662	10	8	2006	7	45	4
48330	83070	4	5	2006	16	18	55
48330	84791	23	1	2009	21	24	38
48330	86468	19	1	2009	21	59	38
48330	86730	4	5	2006	16	18	55
48330	86875	4	5	2006	16	18	55
48330	87652	4	5	2006	16	18	55
48330	89869	4	5	2006	16	18	55
48330	98636	22	9	2006	20	54	40
48330	99379	4	5	2006	16	18	55
48330	102909	16	11	2008	0	48	26
48330	105242	13	11	2007	21	9	19
48330	106104	9	8	2006	14	12	42
48357	11690	6	1	2009	18	17	56
48357	18666	6	1	2009	17	34	17
48357	33625	9	1	2009	19	20	12
48357	34396	6	1	2009	18	29	0
48357	44917	6	1	2009	17	47	28
48357	44978	6	1	2009	17	35	33
48357	46279	6	1	2009	17	35	20
48357	52717	6	1	2009	17	39	41
48357	66844	6	1	2009	17	34	28
48357	70182	6	1	2009	17	35	41
48357	80991	6	1	2009	17	35	23
48357	89182	6	1	2009	17	36	0
48357	91381	6	1	2009	17	35	52
48357	98963	6	1	2009	17	37	8
48357	104140	6	1	2009	17	38	9
48396	12476	8	12	2006	21	12	16
48396	14349	19	9	2007	7	21	40
48396	70497	2	5	2008	21	30	39
48396	79706	5	2	2009	13	44	17
48429	8743	29	10	2007	19	31	4
48429	69950	29	10	2007	19	30	11
48429	88706	30	10	2007	16	34	29
48429	97458	11	2	2008	21	6	3
48429	101331	29	10	2007	19	41	14
48457	1933	12	5	2006	10	59	5
48457	39968	8	8	2006	17	19	16
48457	45748	22	1	2007	23	14	38
48457	49978	18	5	2006	23	35	48
48457	56067	4	5	2006	16	18	55
48457	87652	4	5	2006	16	18	55
48457	97386	11	10	2006	4	11	20
48472	16834	11	10	2007	3	41	0
48472	32059	11	10	2007	0	24	35
48472	58300	24	10	2007	16	5	31
48472	65900	12	10	2007	0	16	51
48472	69405	8	1	2008	17	31	46
48472	70255	28	6	2009	7	54	5
48472	79237	10	10	2007	23	35	53
48472	79511	10	10	2007	23	38	0
48472	83408	18	7	2008	17	20	8
48485	17187	16	2	2010	22	11	20
48485	24242	16	2	2010	22	44	1
48485	27025	16	2	2010	22	24	27
48485	61308	16	2	2010	22	40	47
48485	65038	16	2	2010	22	28	52
48485	78703	16	2	2010	22	24	56
48485	91110	16	2	2010	22	25	33
48520	9766	27	4	2007	19	32	41
48520	17659	30	10	2007	5	44	27
48520	36829	30	1	2008	10	22	33
48520	73727	16	12	2008	22	18	50
48520	87453	3	2	2008	14	21	8
48552	10949	17	5	2006	11	28	55
48552	81597	15	4	2008	5	0	1
48552	93437	24	10	2006	22	20	9
48586	6677	7	2	2008	21	10	36
48586	6934	23	8	2007	0	31	29
48586	16524	22	12	2007	14	54	55
48586	16553	27	3	2008	0	32	18
48586	23100	9	3	2008	6	2	53
48586	61637	25	9	2007	19	2	59
48586	70307	26	6	2007	18	29	52
48586	92890	2	10	2007	13	55	12
48597	15583	10	9	2010	1	43	10
48597	28219	10	9	2010	0	26	39
48597	29627	10	9	2010	0	18	49
48597	32724	10	9	2010	0	17	24
48597	40647	10	9	2010	0	17	16
48597	64579	10	9	2010	0	18	18
48597	76912	10	9	2010	0	16	59
48597	83318	10	9	2010	0	23	20
48597	107755	10	9	2010	0	25	58
48618	8315	15	10	2010	13	2	12
48618	19334	15	10	2010	13	2	45
48618	26937	15	10	2010	13	8	10
48618	32016	15	10	2010	13	2	19
48618	83954	15	10	2010	13	2	25
48697	14288	4	3	2009	8	52	5
48697	24266	6	3	2009	13	20	18
48697	33045	4	3	2009	15	44	57
48697	36616	4	3	2009	19	34	46
48697	37115	5	3	2009	1	5	38
48697	49792	20	3	2009	0	35	26
48697	54604	4	3	2009	21	3	59
48697	61392	3	3	2009	23	11	11
48697	66509	4	3	2009	9	28	21
48697	71371	4	3	2009	21	36	27
48697	73539	4	3	2009	10	33	48
48697	106536	4	3	2009	13	19	43
48810	15991	4	1	2009	22	56	18
48810	20614	28	11	2006	8	24	38
48810	30018	19	7	2006	8	33	54
48810	57943	10	6	2007	8	10	36
48810	70991	6	12	2006	21	16	38
48810	93793	7	6	2007	12	35	31
49031	788	1	3	2009	18	32	31
49031	1263	19	10	2009	8	57	51
49031	1423	6	2	2007	20	53	32
49031	11295	31	8	2006	23	41	40
49031	12299	10	9	2009	12	47	58
49031	17308	8	4	2009	5	44	13
49031	17711	20	12	2007	8	4	2
49031	19812	25	6	2008	2	2	56
49031	21566	25	9	2008	23	18	35
49031	21779	4	5	2006	16	18	55
49031	23849	5	6	2007	12	19	41
49031	30669	16	4	2008	10	57	12
49031	30712	22	5	2007	14	29	18
49031	31994	22	8	2006	10	3	9
49031	32282	19	9	2007	18	10	39
49031	35010	5	9	2007	5	17	18
49031	36971	24	8	2007	21	8	2
49031	37851	22	9	2008	1	41	38
49031	40523	22	5	2006	2	48	19
49031	41461	8	4	2009	8	47	42
49031	41911	30	11	2006	5	23	5
49031	43335	15	10	2006	17	11	23
49031	44166	12	11	2006	20	26	0
49031	44712	22	2	2007	2	40	59
49031	45748	25	7	2007	4	5	40
49031	49329	25	11	2008	16	51	52
49031	51985	25	9	2008	15	40	26
49031	52177	24	7	2006	4	33	44
49031	52355	25	6	2007	3	57	21
49031	54005	30	8	2006	1	21	12
49031	54153	22	7	2006	19	53	29
49031	58464	1	8	2007	17	31	55
49031	59979	20	11	2007	17	2	30
49031	60597	13	8	2009	18	18	39
49031	61823	22	7	2007	0	45	58
49031	61937	30	11	2007	4	33	31
49031	64555	2	6	2008	21	6	56
49031	68174	20	2	2008	20	6	18
49031	71598	26	9	2006	14	35	36
49031	78108	21	2	2007	21	1	56
49031	80417	13	9	2007	23	18	24
49031	80743	21	6	2007	23	18	31
49031	80959	24	5	2006	13	34	59
49031	82662	10	4	2007	7	23	59
49031	84229	4	5	2006	16	18	55
49031	85592	29	5	2006	22	19	47
49031	90113	27	2	2008	21	51	13
49031	92616	16	8	2008	18	23	22
49031	93594	16	5	2008	2	30	46
49031	96951	12	9	2007	3	15	38
49031	96991	6	10	2006	8	44	20
49031	100668	5	11	2006	6	46	56
49031	100884	4	5	2006	16	18	55
49031	101063	31	10	2007	2	8	10
49031	101946	25	6	2007	23	55	44
49031	102120	17	11	2006	6	40	28
49031	102248	18	11	2007	22	28	48
49031	104274	11	12	2008	15	0	14
49031	106833	23	9	2007	4	46	15
49031	107636	3	4	2008	1	25	50
49058	934	25	9	2010	14	25	18
49058	30201	29	9	2010	1	5	58
49058	35259	27	9	2010	19	55	35
49058	57359	18	9	2010	23	27	11
49058	72005	28	9	2010	4	48	32
49058	79828	22	9	2010	3	54	56
49058	104426	19	9	2010	21	52	37
49104	9106	31	7	2007	20	36	42
49104	12529	2	4	2007	2	2	7
49104	28049	29	6	2007	20	51	8
49104	39375	28	7	2007	20	1	10
